,player_id,full_name,status,team,position
5720,5720,Vontae Diggs,Active,,OLB
5778,5778,Zaycoven Henderson,Active,,DT
1948,1948,Anthony Denham,Inactive,,TE
762,762,James Starks,Inactive,,RB
6917,6917,Antoine Brooks,Active,,DB
6057,6057,Ulysees Gilbert,Active,,LB
7971,7971,Sam Cooper,Active,,G
4837,4837,Carlos Davis,Active,,DT
6641,6641,Andrew Soroh,Active,,DB
3387,3387,Steven Daniels,Active,,OLB
1357,1357,Dion Sims,Injured Reserve,,TE
4729,4729,Toby Baker,Active,,P
8280,8280,Nik Bonitto,Active,DEN,LB
7712,7712,Robert Rochell,Active,GB,DB
5071,5071,DeShon Elliott,Active,PIT,DB
7958,7958,Greg Eiland,Active,,OT
12314,12314,Beau Corrales,Active,,WR
7673,7673,Chazz Surratt,Active,NYJ,LB
7231,7231,LaCale London,Active,ATL,DT
8857,8857,Kader Kohou,Active,MIA,CB
10223,10223,Eric Gray,Active,NYG,RB
7597,7597,Kenny Yeboah,Active,NYJ,TE
3213,3213,Trevone Boykin,Inactive,,QB
1923,1923,Shaquille Richardson,Active,,CB
721,721,Rolando McClain,Inactive,,LB
8689,8689,Matt Gotel,Active,,DT
6257,6257,Roderic Teamer,Active,,DB
7826,7826,Jamar Johnson,Active,,DB
11736,11736,Jordan Jefferson,Active,JAX,DT
7287,7287,Josh Hammond,Active,,WR
6826,6826,Cole Kmet,Active,CHI,TE
77,77,Zak DeOssie,Active,,LS
709,709,Brice McCain,Inactive,,CB
6161,6161,L.J. Scott,Active,,RB
1956,1956,Jay Prosch,Inactive,,FB
5069,5069,Kylie Fitts,Active,,LB
12134,12134,Sam Wiglusz,Active,,WR
512,512,Jared Odrick,Injured Reserve,,DE
6442,6442,Johnny Robinson,Active,,DT
12238,12238,Eric Watts,Active,NYJ,DL
7939,7939,Ben DeLuca,Active,,DB
7784,7784,Brady Breeze,Inactive,,DB
5250,5250,Robert Foster,Active,,WR
171,171,Zach Miller,Inactive,,TE
814,814,Shane Vereen,Injured Reserve,,RB
8854,8854,Tomon Fox,Active,NYG,LB
3044,3044,Malcolm Bunche,Active,,G
4836,4836,Ryan Langford,Active,ARI,
2849,2849,Tavaris Barnes,Injured Reserve,,DE
513,513,Sergio Brown,Inactive,,FS
2528,2528,Ben Koyack,Active,,TE
5199,5199,Byron Pringle,Active,,WR
1760,1760,Jamie Childers,Inactive,,TE
4446,4446,Chris Humes,Active,,SS
8224,8224,Cole Kelley,Active,,QB
1377,1377,Matt Elam,Inactive,,SS
82,82,Brandon Jacobs,Inactive,,RB
11775,11775,Jaylin Simpson,Active,NYJ,DB
1401,1401,Martin Wallace,Inactive,,OT
129,129,Kroy Biermann,Inactive,,LB
7622,7622,Sammis Reyes,Active,MIN,TE
1598,1598,Ryan Seymour,Inactive,,G
2388,2388,Craig Mager,Inactive,,CB
7236,7236,Devwah Whaley,Active,,RB
330,330,Dustin Colquitt,Active,,P
10960,10960,Jake Andrews,Inactive,NE,OL
6897,6897,Jabari Zuniga,Active,,DE
3339,3339,Devante Bond,Active,,LB
6401,6401,T.J. Rahming,Active,,WR
11058,11058,Blake Grupe,Active,NO,K
2394,2394,Sean Mannion,Active,,QB
3301,3301,Connor McGovern,Active,,OL
5389,5389,Alan Knott,Active,,C
4439,4439,Breon Borders,Active,,CB
3665,3665,Ivan McLennan,Inactive,,OLB
6807,6807,Patrick Queen,Active,PIT,LB
8867,8867,Curtis Blackwell,Active,,OL
8340,8340,JoJo Domann,Inactive,,LB
8209,8209,Makai Polk,Active,,WR
1954,1954,Louis Nix,Inactive,,DT
2158,2158,Donte Foster,Inactive,,WR
1789,1789,Josh Andrews,Active,,C
2648,2648,Tajh Hasson,Inactive,,CB
2349,2349,Hau'oli Kikaha,Inactive,,DE
11935,11935,A.J. Woods,Active,PHI,CB
10931,10931,Siaki Ika,Active,KC,DL
7884,7884,Carlo Kemp,Active,,LB
5156,5156,Andrew Vollert,Active,,TE
5568,5568,Myles Humphrey,Active,,DE
5942,5942,Austin Bryant,Inactive,,LB
5825,5825,Eric Cotton,Active,,DE
2510,2510,Obum Gwacham,Inactive,,LB
1526,1526,Datone Jones,Active,,DT
5298,5298,Bradley Bozeman,Active,LAC,OL
1516,1516,Sam Martin,Active,BUF,P
7187,7187,Rojesterman Farris,Active,DEN,DB
8051,8051,Josh Johnson,Inactive,,RB
1553,1553,John Jenkins,Active,LV,DT
69,69,Santana Moss,Inactive,,WR
7259,7259,Bobby Price,Active,WAS,DB
7245,7245,Nate Wieting,Inactive,,TE
5945,5945,Jonathan Ledbetter,Active,,DE
8267,8267,Nakobe Dean,Active,PHI,LB
11725,11725,Jarrian Jones,Active,JAX,DB
2120,2120,Greg Hickman,Inactive,,DE
11210,11210,Malik Heath,Active,GB,WR
11776,11776,Jacob Monk,Active,GB,OL
946,946,Akeem Dent,Inactive,,LB
4636,4636,Lenard Tillery,Active,,RB
11734,11734,Tyrice Knight,Active,SEA,LB
2317,2317,Danny Shelton,Active,,DT
8693,8693,Micah Dew-Treadway,Active,,DT
1417,1417,Zaviar Gooden,Inactive,,ILB
3388,3388,Jalen Mills,Inactive,NYJ,CB
7456,7456,Benning Potoa'e,Active,,DT
8089,8089,Sal Cannella,Active,,TE
11362,11362,Antonio Moultrie,Active,,DL
6901,6901,Joshua Metellus,Active,MIN,DB
3457,3457,Rashawn Scott,Inactive,,WR
3594,3594,Peyton Barber,Active,,RB
10953,10953,Chandler Zavala,Active,CAR,G
7859,7859,Nick Eubanks,Active,,TE
8720,8720,Christian Albright,Active,,LB
11015,11015,Dante Stills,Active,ARI,DT
6079,6079,Gary Johnson,Active,,ILB
3652,3652,Mike Thomas,Active,,WR
8890,8890,Naz Bohannon,Active,,TE
111,111,Marcedes Lewis,Active,CHI,TE
1582,1582,Cornellius Carradine,Inactive,,DE
10954,10954,Clark Phillips,Active,ATL,CB
11840,11840,Nick Samac,Active,BAL,C
7550,7550,Warren Jackson,Active,,WR
966,966,Austin Pettis,Inactive,,WR
6131,6131,Mack Wilson,Active,ARI,LB
3534,3534,Adrian McDonald,Active,,SS
8014,8014,Ryan McCollum,Active,PIT,C
8829,8829,Cullen Wick,Active,,DE
3869,3869,Torian White,Inactive,,OT
6842,6842,Jeff Gladney,Active,,CB
6943,6943,Gabe Davis,Inactive,JAX,WR
5356,5356,Jeremiah Briscoe,Active,,QB
1341,1341,Joe Kruger,Inactive,,OLB
3678,3678,Wil Lutz,Active,DEN,K
1984,1984,Allen Hurns,Active,MIA,WR
12170,12170,Jaaron Hayek,Inactive,,WR
6297,6297,George Asafo-Adjei,Active,,OT
2809,2809,Montell Garner,Inactive,,CB
6829,6829,Kristian Fulton,Active,LAC,CB
3071,3071,Hue Jackson,Inactive,,
6129,6129,Jerry Tillery,Active,MIN,DT
8539,8539,Seth Green,Active,,TE
6605,6605,Cortrelle Simpson,Inactive,,WR
7551,7551,Deon Jackson,Active,,RB
3773,3773,Claude Pelon,Inactive,,DE
4350,4350,Ricky Ortiz,Active,,FB
2880,2880,Zach Laskey,Active,,RB
2973,2973,Joe Rankin,Inactive,,CB
5711,5711,Brian Womac,Active,,OLB
1514,1514,Corey Fuller,Injured Reserve,,WR
11966,11966,Rashad Wisdom,Active,TB,DB
5614,5614,Nico Falah,Active,,C
4635,4635,Justin Davis,Inactive,,RB
4438,4438,Javarius Leamon,Active,,OT
937,937,Christian Ballard,Inactive,,DT
6184,6184,Derrek Thomas,Active,,DB
7299,7299,Justice Shelton-Mosley,Inactive,,WR
4466,4466,Noble Nwachukwu,Active,,DT
7954,7954,Connor Wedington,Active,,WR
2084,2084,Devon Kennard,Active,,LB
7032,7032,Tyrie Cleveland,Active,,WR
10864,10864,Player Invalid,Inactive,,WR
11802,11802,Tejhaun Palmer,Active,ARI,WR
3027,3027,Boobie Dixon,Inactive,,RB
1662,1662,Marcus Burley,Inactive,,CB
11563,11563,Bo Nix,Active,DEN,QB
2449,2449,Stefon Diggs,Inactive,HOU,WR
8477,8477,Matt Waletzko,Active,DAL,OL
7522,7522,Hunter Thedford,Active,,TE
7567,7567,Kenneth Gainwell,Active,PHI,RB
6540,6540,DeAndre Thompkins,Inactive,GB,WR
942,942,Allen Reisner,Inactive,,TE
7543,7543,Travis Etienne,Active,JAX,RB
12217,12217,Shawn Bowman,Active,JAX,TE
6418,6418,Tariq Cole,Active,,G
3426,3426,Ken Crawley,Active,,CB
8031,8031,Kiondre Thomas,Active,,CB
7411,7411,Matt Leo,Active,,DE
7793,7793,Racey McMath,Active,,WR
1134,1134,Tony Bergstrom,Active,,C
6526,6526,Tre Thomas,Active,,LB
2305,2305,Charley Hughlett,Inactive,CLE,LS
554,554,Tyson Alualu,Active,,DE
6258,6258,Nik Needham,Active,MIA,CB
8192,8192,Curtis Hodges,Active,,TE
1575,1575,Andre Ellington,Inactive,,RB
11502,11502,Brian Cobbs,Active,,WR
5139,5139,Trey Quinn,Active,,WR
3043,3043,Will Tye,Inactive,,TE
6001,6001,Drew Sample,Active,CIN,TE
1841,1841,Stephen Houston,Active,,RB
4123,4123,Ethan Pocic,Active,CLE,OL
1161,1161,Will Hill,Inactive,,SS
5590,5590,Jordan Smallwood,Active,,WR
7572,7572,Kylin Hill,Active,,RB
5858,5858,Andre Dillard,Active,GB,T
5726,5726,Robert Spillane,Active,LV,LB
2840,2840,Kenneth Penny,Inactive,,CB
3179,3179,Joshua Garnett,Injured Reserve,,G
3560,3560,Austin Johnson,Active,BUF,DT
719,719,Victor Cruz,Inactive,,WR
5910,5910,Ben Powers,Active,DEN,G
5745,5745,Nick Stevens,Inactive,,QB
61,61,Cortland Finnegan,Inactive,,CB
1817,1817,Sammy Watkins,Active,,WR
930,930,Jamari Lattimore,Inactive,,LB
3843,3843,Kyrie Wilson,Inactive,,ILB
5801,5801,Kobe McCrary,Active,,RB
5475,5475,Nate Wozniak,Inactive,,T
3824,3824,Alex Ellis,Active,,TE
7757,7757,Ben Skowronek,Active,PIT,WR
7904,7904,Stevie Scott,Active,,RB
2259,2259,Aaron Lynch,Inactive,,LB
2950,2950,Jack Tabb,Inactive,,TE
12404,12404,Colton Theaker,Active,,K
8583,8583,Stone Smartt,Active,LAC,TE
4323,4323,Darrell Daniels,Active,,TE
12131,12131,Bryan Hudson,Active,NYG,OL
4591,4591,Dymonte Thomas,Inactive,,FS
4154,4154,Dorian Johnson,Inactive,,G
4307,4307,Alek Torgersen,Active,,QB
12002,12002,Alfahiym Walcott,Active,,DB
7937,7937,Kyle Spalding,Active,,OL
3396,3396,Charone Peake,Inactive,,WR
168,168,Nick Novak,Inactive,,K
94,94,Kyle Williams,Injured Reserve,,DT
2859,2859,Justin Hamilton,Active,,DT
1386,1386,Giovani Bernard,Active,,RB
11990,11990,Kalen DeLoach,Active,JAX,LB
5935,5935,Jalen Jelks,Active,,DE
6824,6824,Donovan Peoples-Jones,Active,DET,WR
6222,6222,Ka'dar Hollman,Inactive,HOU,DB
2817,2817,Daniel Rodriguez,Inactive,,WR
805,805,Frank Kearse,Inactive,,DE
1713,1713,Colton Schmidt,Inactive,,P
12123,12123,Kaleb Ford-Dement,Active,,CB
2532,2532,Da'Ron Brown,Active,,WR
268,268,Alex Smith,Injured Reserve,,QB
792,792,Julian Vandervelde,Inactive,,G
6192,6192,Chris Blewitt,Active,,K
746,746,Robert Malone,Inactive,,P
12110,12110,Frank Crum,Active,DEN,OT
689,689,Roy Miller,Inactive,,DT
3491,3491,Byron Marshall,Inactive,,RB
3583,3583,Tevaun Smith,Inactive,,WR
5327,5327,Kahlil McKenzie,Active,,DT
3119,3119,Steve Spagnuolo,Inactive,,
3507,3507,Landon Turner,Inactive,,G
7076,7076,Jeff Thomas,Inactive,,WR
5932,5932,Beau Benzschawel,Active,,G
2625,2625,Jonathon Mincy,Inactive,,FS
34,34,Pierre Thomas,Inactive,,RB
11159,11159,Zion Bowens,Active,,WR
6980,6980,Jon Runyan,Inactive,NYG,G
6109,6109,Alec Ingold,Active,MIA,FB
3939,3939,Zach Colvin,Inactive,,DT
1418,1418,Justin Hunter,Inactive,,WR
5860,5860,Johnathan Abram,Active,,DB
2043,2043,Ryan Carrethers,Inactive,,NT
4261,4261,Jeremy Clark,Inactive,,FS
11448,11448,Ekow Boye-Doe,Active,NYG,CB
4803,4803,Nate Iese,Active,,TE
371,371,Connor Barwin,Inactive,,LB
1835,1835,Dominique Easley,Inactive,,LB
5863,5863,J.J. Arcega-Whiteside,Active,,WR
11260,11260,Robert Burns,Active,CHI,FB
12253,12253,Bo Bauer,Active,,LB
4316,4316,Sae Tautu,Active,,OLB
4077,4077,Jamal Adams,Active,DET,SS
3987,3987,Tom Cable,Inactive,,
949,949,Jacquizz Rodgers,Inactive,,RB
6873,6873,Austin Mack,Active,,WR
7682,7682,Elijah Molden,Inactive,LAC,CB
479,479,Jalen Parmele,Inactive,,RB
208,208,Josh McCown,Active,,QB
8560,8560,Davis Cheek,Active,,QB
148,148,Andre Caldwell,Inactive,,WR
8737,8737,Dan Isom,Active,,DB
2156,2156,Antone Exum,Active,,SS
5644,5644,Bryon Fields,Active,,DB
5184,5184,Greg Gilmore,Active,,DT
7296,7296,Brandon Wright,Active,,P
1685,1685,Kenny Demens,Inactive,,LB
1518,1518,Darius Slay,Active,PHI,CB
1029,1029,Nick Foles,Active,,QB
8522,8522,Chris Paul,Active,WAS,OL
81,81,Randy Starks,Inactive,,DE
11874,11874,Jaylen Johnson,Active,LAC,WR
8491,8491,Austin Deculus,Active,HOU,T
5706,5706,Jeremi Hall,Active,,G
2523,2523,Bryce Hager,Inactive,,LB
5559,5559,Warren Long,Active,,OLB
3835,3835,Ross Burbank,Active,,C
10907,10907,Joe Tippmann,Active,NYJ,OL
1391,1391,Tanner Hawkinson,Inactive,,T
2111,2111,DeDe Lattimore,Inactive,,ILB
9508,9508,Tyjae Spears,Active,TEN,RB
11570,11570,Rasheen Ali,Active,BAL,RB
11938,11938,Chigozie Anusiem,Active,CLE,CB
1343,1343,Jordan Poyer,Active,MIA,DB
6678,6678,David Simmons,Active,,CB
11503,11503,Cam Brown,Active,,CB
7139,7139,Arlington Hambright,Active,TEN,OL
5426,5426,McKay Murphy,Inactive,,DT
2205,2205,Seantavius Jones,Inactive,,WR
6876,6876,A.J. Green,Active,LAR,CB
4344,4344,C.J. Board,Active,,WR
4920,4920,Dax Dellenbach,Active,,LS
12150,12150,Jarveon Howard,Inactive,,RB
8195,8195,Ronnie Rivers,Active,LAR,RB
2130,2130,Kyle Van Noy,Active,BAL,LB
7799,7799,Roy Lopez,Active,ARI,DT
1597,1597,Ty Powell,Inactive,,OLB
6892,6892,Nate Stanley,Active,,QB
11501,11501,Justus Tavai,Active,,DT
5302,5302,Bilal Nichols,Inactive,ARI,DT
4218,4218,Trent Taylor,Active,SF,WR
6178,6178,Darwin Thompson,Active,,RB
377,377,Donald Brown,Inactive,,RB
7415,7415,John Houston,Active,,LB
12154,12154,Messiah Swinson,Active,GB,TE
1642,1642,Levine Toilolo,Inactive,NYG,TE
1675,1675,Marlon Brown,Injured Reserve,,WR
6542,6542,Anthony Rush,Active,,DT
8849,8849,Tanner Conner,Inactive,MIA,TE
8159,8159,Desmond Ridder,Active,LV,QB
448,448,Josh Freeman,Inactive,,QB
12142,12142,Jaylen McCollough,Active,LAR,DB
920,920,Evan Royster,Inactive,,RB
3311,3311,Joe Haeg,Active,,T
10994,10994,Scott Matlock,Active,LAC,DT
5527,5527,Ramon Richards,Active,,SS
2751,2751,Daniel Brown,Inactive,,TE
5515,5515,Austin Olsen,Active,,OL
2938,2938,Cam Worthy,Inactive,,WR
11970,11970,Gunner Britton,Active,,OL
4895,4895,Lamar Atkins,Active,,WR
204,204,Ryan Harris,Inactive,,T
1607,1607,Dalton Freeman,Inactive,,C
1750,1750,Giorgio Tavecchio,Inactive,,K
3554,3554,David Reeves,Inactive,,TE
2152,2152,Teddy Bridgewater,Active,DET,QB
11455,11455,Anthony Kendall,Active,BAL,CB
3385,3385,Daniel Braverman,Inactive,,WR
6708,6708,Kalani Vakameilalo,Active,,DT
5688,5688,John Montelus,Active,,G
11936,11936,Norell Pollard,Inactive,WAS,DL
4107,4107,Chidobe Awuzie,Active,TEN,CB
8485,8485,Luke Tenuta,Active,ARI,OL
5855,5855,Garrett Bradbury,Active,MIN,C
11028,11028,Spencer Anderson,Active,PIT,OL
2001,2001,Kapri Bibbs,Inactive,,RB
8668,8668,Jack Koerner,Active,,DB
8018,8018,Shaun Beyer,Active,,TE
109,109,Danny Lansanah,Inactive,,LB
3368,3368,Aaron Burbridge,Inactive,,WR
5497,5497,Jon Cunningham,Active,,DT
4631,4631,Charlie Miller,Active,,FS
2847,2847,Michael Lee,Inactive,,CB
382,382,Eugene Monroe,Inactive,,T
3379,3379,Donavon Clark,Active,,G
7850,7850,Justus Reed,Active,,DE
7923,7923,Robert Jones,Active,MIA,G
8631,8631,LaRon Stokes,Active,,DT
2566,2566,Tyler Varga,Inactive,,RB
5392,5392,Jack Heneghan,Active,,QB
6556,6556,Ronald Ollie,Active,,DE
5666,5666,Matt Diaz,Active,,OT
2915,2915,Taylor Pontius,Inactive,,K
1697,1697,David King,Inactive,,DE
7487,7487,Delontae Scott,Active,,LB
7000,7000,Chapelle Russell,Active,,LB
11782,11782,Beaux Limmer,Active,LAR,OL
6398,6398,Ahmad Gooden,Active,,LB
11422,11422,J.D. DiRenzo,Inactive,,OL
4611,4611,Justin Hardee,Active,TEN,CB
661,661,Alex Smith,Inactive,,TE
894,894,Corey Liuget,Inactive,,DT
52,52,Joel Dreessen,Inactive,,TE
11699,11699,Jer'Zhan Newton,Active,WAS,DL
5189,5189,Eddy Pineiro,Active,CAR,K
6965,6965,Jonathan Garvin,Active,SF,LB
868,868,Virgil Green,Inactive,,TE
11486,11486,Zach Ojile,Active,,FB
12401,12401,Andrew Hayes,Active,,DB
2600,2600,Ricky Seale,Inactive,,RB
5989,5989,Trysten Hill,Active,,DT
7190,7190,Bronson Rechsteiner,Active,,RB
252,252,Don Muhlbach,Active,,LS
970,970,David Carter,Inactive,,DE
11796,11796,Khristian Boyd,Active,NO,DL
1898,1898,James Wright,Inactive,,WR
3141,3141,Ruston Webster,Inactive,,
4681,4681,Reggie Davis,Inactive,,WR
2140,2140,Jeff Janis,Inactive,,WR
6651,6651,Anthony Pittman,Active,DET,LB
303,303,John Sullivan,Inactive,,C
93,93,D'Qwell Jackson,Inactive,,LB
5164,5164,Simmie Cobbs,Inactive,,WR
7637,7637,Zaven Collins,Active,ARI,LB
2970,2970,Floyd Raven,Inactive,,SS
4646,4646,Shane Smith,Inactive,,FB
3093,3093,Teryl Austin,Inactive,,
6642,6642,Terrence Alexander,Active,,CB
4737,4737,Jordan Simone,Active,,SS
197,197,Andy Studebaker,Inactive,,LB
8037,8037,Josiah Bronson,Active,,DT
5546,5546,Kyle Meadows,Inactive,,OT
1853,1853,IK Enemkpali,Inactive,,LB
6508,6508,Anthony Stubbs,Active,,OLB
11926,11926,Owen Porter,Active,,DL
6852,6852,Trey Adams,Inactive,,OT
12061,12061,Noah Cain,Active,,RB
3582,3582,Chester Rogers,Active,,WR
6082,6082,Corbin Kaufusi,Active,,OL
7310,7310,Mike Panasiuk,Active,,DT
5059,5059,Rasheem Green,Active,,DE
8872,8872,Don Gardner,Active,,CB
1249,1249,Terrell Manning,Inactive,,ILB
11631,11631,Brian Thomas,Active,JAX,WR
1791,1791,Karim Barton,Active,,G
5358,5358,Anthony Manzo-Lewis,Active,,TE
11523,11523,Cody Chrest,Active,,WR
8314,8314,Jalen Pitre,Inactive,HOU,DB
11021,11021,Desjuan Johnson,Active,LAR,DT
2760,2760,Travis Raciti,Active,,NT
12212,12212,Austin Stogner,Active,,TE
12261,12261,Nelson Paul,Active,,DE
11710,11710,Calen Bullock,Active,HOU,DB
2113,2113,Pat O'Donnell,Active,SF,P
3224,3224,Mackensie Alexander,Inactive,,CB
535,535,T.J. Ward,Injured Reserve,,FS
1054,1054,Stephen Hill,Inactive,,WR
3212,3212,Kalan Reed,Inactive,,CB
4845,4845,Antonio Crawford,Active,,CB
5892,5892,David Montgomery,Active,DET,RB
5660,5660,Frank Herron,Active,,DE
305,305,Justin Smith,Inactive,,DT
2559,2559,E.J. Bibbs,Injured Reserve,,TE
2514,2514,Kennard Backman,Inactive,,TE
2470,2470,Damian Swann,Inactive,,CB
5675,5675,Ed Shockley,Active,,LB
6638,6638,Tommy Doles,Active,,OT
4627,4627,Avery Gennesy,Inactive,,G
1836,1836,Cam Fleming,Active,DEN,T
163,163,Andrew McDonald,Inactive,,OT
12223,12223,Andrew Parker,Active,NE,LB
2026,2026,George Atkinson,Inactive,,RB
5353,5353,Dimitri Flowers,Inactive,,FB
11286,11286,Harris LaChance,Active,,OG
8759,8759,Kadofi Wright,Active,,LB
8086,8086,James Smith,Active,,P
2105,2105,Brandon Dunn,Active,,NT
12348,12348,Jasper Parks,Active,,OL
3600,3600,Channing Ward,Inactive,,DT
4352,4352,Donald Payne,Active,,LB
2477,2477,Cameron Artis-Payne,Inactive,,RB
12407,12407,BJ Davis,Active,,LB
3521,3521,Alex Balducci,Inactive,,G
6197,6197,Durval Queiroz Neto,Active,MIA,G
8337,8337,Haskell Garrett,Active,,DL
2742,2742,Nick Marshall,Inactive,,CB
6084,6084,Hjalte Froholdt,Active,ARI,G
4220,4220,Jayon Brown,Inactive,,LB
2141,2141,Corey Linsley,Active,,C
1768,1768,K Browner,Inactive,,DE
6020,6020,Te'von Coney,Active,,LB
8572,8572,Andrew Parchment,Active,,WR
5749,5749,Kyle Wilson,Inactive,,OLB
3806,3806,Trip Thurman,Inactive,,G
161,161,Wes Horton,Injured Reserve,,DE
2902,2902,Hutson Mason,Inactive,,
1577,1577,Kevin Minter,Active,,LB
1774,1774,Deon Lacey,Active,,LB
3369,3369,Elandon Roberts,Active,PIT,LB
5157,5157,Alec James,Active,,DE
6007,6007,Ryquell Armstead,Active,,RB
3783,3783,Paul Turner,Inactive,,WR
2989,2989,Kitt O'Brien,Active,,G
33,33,Kenny Phillips,Inactive,,SS
1160,1160,Tahir Whitehead,Active,,LB
4327,4327,Colin Jeter,Inactive,,TE
6224,6224,Drew Forbes,Active,,OG
1287,1287,Kai Forbath,Inactive,,K
3775,3775,John Depalma,Inactive,,LS
2644,2644,Terrance Plummer,Inactive,,LB
909,909,Mark Herzlich,Inactive,,LB
7031,7031,Ray Lima,Active,,DT
768,768,Scott Chandler,Inactive,,TE
3049,3049,Terry Poole,Active,,OT
5210,5210,Korey Robertson,Active,,WR
3355,3355,Cody Core,Active,,WR
4365,4365,Darrin Laufasa,Active,,FB
2441,2441,David Cobb,Inactive,,RB
12130,12130,Steele Chambers,Active,,LB
10965,10965,Warren McClendon,Active,LAR,OL
458,458,Justin Forsett,Inactive,,RB
2118,2118,Eric Ebron,Inactive,PIT,TE
11668,11668,Byron Murphy,Active,SEA,DL
7095,7095,Austin MacGinnis,Active,,K
7081,7081,James Morgan,Active,,QB
8907,8907,Jack Coco,Active,,LS
4870,4870,Brian Flores,Inactive,,
5689,5689,Josh Fatu,Active,,DT
6755,6755,Tavonn Salter,Inactive,,WR
2000,2000,Lamin Barrow,Inactive,,LB
2419,2419,Jamil Douglas,Active,,OL
8787,8787,Ben Brown,Active,NE,OG
6290,6290,Scotty Miller,Active,PIT,WR
2773,2773,Tyler Murphy,Inactive,,WR
2546,2546,Darryl Roberts,Active,,CB
11207,11207,Jason Lewan,Active,,DL
8261,8261,Jack Jones,Active,LV,DB
5692,5692,Ryan Santoso,Active,,K
4477,4477,Paul Magloire,Inactive,,ILB
7878,7878,Milo Eifler,Active,ARI,LB
8780,8780,Clarence Hicks,Active,,LB
10978,10978,Darrell Luter,Inactive,SF,CB
11186,11186,Carlos Washington,Active,ATL,RB
11302,11302,Maalik Hall,Inactive,,LB
6337,6337,Johnny Dwight,Active,,NT
11583,11583,Jonathon Brooks,Inactive,CAR,RB
6463,6463,Lawrence Marshall,Active,,DL
10914,10914,Daiyan Henley,Active,LAC,LB
2538,2538,Gerod Holliman,Inactive,,FS
262,262,Evan Mathis,Inactive,,G
7396,7396,Devin Phelps,Active,,WR
5127,5127,Kyle Allen,Active,PIT,QB
2667,2667,Harold Jones-Quartey,Inactive,,SS
11447,11447,Kris Leach,Active,,TE
12362,12362,Johnny Hudson,Active,,DT
12391,12391,Kenny Dyson,Active,CAR,LB
7728,7728,James Hudson,Inactive,CLE,OT
5408,5408,Sergio Bailey,Active,,WR
3020,3020,Dan Light,Inactive,,TE
2879,2879,Isiah Ferguson,Inactive,,WR
5285,5285,Ross Dwelley,Active,ATL,TE
5840,5840,Josh Hines-Allen,Active,JAX,DE
6793,6793,Tristan Wirfs,Active,TB,T
1603,1603,Luke Willson,Injured Reserve,,TE
6213,6213,Trey Pipkins,Active,LAC,T
207,207,Donald Penn,Injured Reserve,,OT
4280,4280,Stevie Tu'ikolovatu,Active,,NT
2930,2930,Justin Tukes,Inactive,,TE
4931,4931,Austin Appleby,Active,,QB
12429,12429,Kohl Levao,Active,NYJ,OL
2299,2299,Kevin Fogg,Inactive,,CB
8373,8373,Jaylen Watson,Inactive,KC,DB
10980,10980,SirVocea Dennis,Inactive,TB,LB
3923,3923,Franky Okafor,Inactive,,WR
5078,5078,Davontae Harris,Active,,CB
4331,4331,Rigoberto Sanchez,Active,IND,P
1959,1959,Julius Warmsley,Inactive,,DT
7019,7019,Chauncey Rivers,Active,,LB
8697,8697,Kevin Shaa,Active,,WR
2862,2862,Tony Johnson,Inactive,,K
4824,4824,Duplicate Player,Inactive,,CB
12011,12011,Demani Richardson,Active,CAR,DB
12023,12023,Rason Williams,Active,,DL
967,967,Robert Quinn,Active,,LB
4156,4156,Nico Siragusa,Inactive,,G
4274,4274,David Moore,Active,CAR,WR
2572,2572,Justin Coleman,Active,,CB
395,395,Michael Mitchell,Inactive,,FS
1332,1332,Ifeanyi Momah,Inactive,,WR
2116,2116,Brock Vereen,Inactive,,FS
8217,8217,Leddie Brown,Active,,RB
1147,1147,James Hanna,Inactive,,TE
1472,1472,D.J. Hayden,Active,WAS,CB
6235,6235,Kyle Phillips,Active,,DT
6845,6845,Zack Moss,Inactive,CIN,RB
7036,7036,Terrell Burgess,Inactive,,DB
3748,3748,Pace Murphy,Inactive,,OT
370,370,Nate Washington,Inactive,,WR
6541,6541,Keegan Render,Active,,C
6676,6676,Juwon Young,Active,,OLB
3897,3897,Paul Lang,Inactive,,TE
6961,6961,Harrison Hand,Inactive,ATL,CB
11366,11366,Chris Coleman,Active,,WR
1390,1390,Cobi Hamilton,Inactive,,WR
7417,7417,James Lockhart,Active,,LB
6535,6535,Nate Becker,Inactive,,TE
11711,11711,Caedan Wallace,Active,NE,OL
2543,2543,Trent Brown,Inactive,CIN,OL
5150,5150,Heath Harding,Active,ATL,CB
4422,4422,Andrew Jelks,Active,,OT
4305,4305,Tyler Renew,Active,,RB
6808,6808,Josh Jones,Active,BAL,OL
3935,3935,Alex Chisum,Inactive,,WR
2876,2876,Ed Williams,Inactive,,WR
3569,3569,Denzell Perine,Inactive,,DE
11164,11164,Rashad Torrence,Active,,DB
2384,2384,Eli Harold,Inactive,,LB
11639,11639,Player Invalid,Inactive,,WR
246,246,Darren Sproles,Injured Reserve,,RB
1016,1016,Brian De La Puente,Inactive,,C
8772,8772,Tanner Owen,Active,,OL
1453,1453,Lerentee McCray,Active,,DE
8758,8758,Kana'i Mauga,Active,LV,LB
4231,4231,Caleb Brantley,Inactive,,DE
178,178,Matt Schaub,Injured Reserve,,QB
4612,4612,Rickey Hatley,Inactive,,DT
8187,8187,CJ Verdell,Active,,RB
8219,8219,Jelani Woods,Inactive,IND,TE
2268,2268,Rashaun Allen,Injured Reserve,,TE
